model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR
RandomForestClassifier,25,0.59687,0.59184,0.4482758620689655,0.7727272727272727,0.34211,0.84158,0.20148,0.34210526315789475,0.15841584158415845
DecisionTree,25,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,25,0.62409,0.61816,0.4838709677419355,0.7870370370370371,0.39474,0.84158,0.25302,0.39473684210526316,0.15841584158415845
OneClassSVM,25,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,25,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,25,0.53242,0.53596,0.36363636363636365,0.7435897435897436,0.21053,0.86139,0.08781,0.21052631578947367,0.13861386138613863
Xgboost,25,0.6362,0.62806,0.5172413793103449,0.7909090909090909,0.39474,0.86139,0.28093,0.39473684210526316,0.13861386138613863
RandomForestClassifier,26,0.59047,0.58533,0.4782608695652174,0.7672413793103449,0.28947,0.88119,0.20469,0.2894736842105263,0.1188118811881188
DecisionTree,26,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,26,0.63115,0.62637,0.48484848484848486,0.7924528301886793,0.42105,0.83168,0.26473,0.42105263157894735,0.16831683168316836
OneClassSVM,26,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,26,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,26,0.48797,0.4931,0.25925925925925924,0.7232142857142857,0.18421,0.80198,-0.01556,0.18421052631578946,0.19801980198019797
Xgboost,26,0.71206,0.70701,0.6,0.8365384615384616,0.55263,0.86139,0.42513,0.5526315789473685,0.13861386138613863
RandomForestClassifier,27,0.59687,0.59184,0.4482758620689655,0.7727272727272727,0.34211,0.84158,0.20148,0.34210526315789475,0.15841584158415845
DecisionTree,27,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,27,0.63115,0.62637,0.48484848484848486,0.7924528301886793,0.42105,0.83168,0.26473,0.42105263157894735,0.16831683168316836
OneClassSVM,27,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,27,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,27,0.48138,0.49648,0.2631578947368421,0.725,0.13158,0.86139,-0.00913,0.13157894736842105,0.13861386138613863
Xgboost,27,0.70681,0.6988,0.6060606060606061,0.8301886792452831,0.52632,0.87129,0.41648,0.5263157894736842,0.12871287128712872
RandomForestClassifier,28,0.63464,0.6248,0.5384615384615384,0.7876106194690266,0.36842,0.88119,0.28529,0.3684210526315789,0.1188118811881188
DecisionTree,28,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,28,0.63723,0.63132,0.5,0.794392523364486,0.42105,0.84158,0.27806,0.42105263157894735,0.15841584158415845
OneClassSVM,28,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,28,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,28,0.50646,0.5129,0.30434782608695654,0.7327586206896551,0.18421,0.84158,0.03094,0.18421052631578946,0.15841584158415845
Xgboost,28,0.66264,0.65438,0.5483870967741935,0.8055555555555556,0.44737,0.86139,0.33058,0.4473684210526316,0.13861386138613863
RandomForestClassifier,29,0.59404,0.58859,0.46153846153846156,0.7699115044247787,0.31579,0.86139,0.2025,0.3157894736842105,0.13861386138613863
DecisionTree,29,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,29,0.62409,0.61816,0.4838709677419355,0.7870370370370371,0.39474,0.84158,0.25302,0.39473684210526316,0.15841584158415845
OneClassSVM,29,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,29,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,29,0.49878,0.51628,0.3333333333333333,0.7338709677419355,0.13158,0.90099,0.04678,0.13157894736842105,0.09900990099009899
Xgboost,29,0.70535,0.70206,0.5833333333333334,0.8349514563106796,0.55263,0.85149,0.41114,0.5526315789473685,0.14851485148514854
RandomForestClassifier,30,0.59404,0.58859,0.46153846153846156,0.7699115044247787,0.31579,0.86139,0.2025,0.3157894736842105,0.13861386138613863
DecisionTree,30,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,30,0.63115,0.62637,0.48484848484848486,0.7924528301886793,0.42105,0.83168,0.26473,0.42105263157894735,0.16831683168316836
OneClassSVM,30,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,30,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,30,0.45645,0.45844,0.20588235294117646,0.7047619047619048,0.18421,0.73267,-0.08618,0.18421052631578946,0.26732673267326734
Xgboost,30,0.70011,0.69385,0.5882352941176471,0.8285714285714286,0.52632,0.86139,0.40199,0.5263157894736842,0.13861386138613863
RandomForestClassifier,31,0.62513,0.62142,0.47058823529411764,0.7904761904761904,0.42105,0.82178,0.25178,0.42105263157894735,0.17821782178217827
DecisionTree,31,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,31,0.63115,0.62637,0.48484848484848486,0.7924528301886793,0.42105,0.83168,0.26473,0.42105263157894735,0.16831683168316836
OneClassSVM,31,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,31,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,31,0.53534,0.5426,0.4117647058823529,0.7459016393442623,0.18421,0.90099,0.1159,0.18421052631578946,0.09900990099009899
Xgboost,31,0.66898,0.66258,0.5454545454545454,0.8113207547169812,0.47368,0.85149,0.34061,0.47368421052631576,0.14851485148514854
RandomForestClassifier,32,0.59404,0.58859,0.46153846153846156,0.7699115044247787,0.31579,0.86139,0.2025,0.3157894736842105,0.13861386138613863
DecisionTree,32,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,32,0.62409,0.61816,0.4838709677419355,0.7870370370370371,0.39474,0.84158,0.25302,0.39473684210526316,0.15841584158415845
OneClassSVM,32,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,32,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,32,0.45932,0.47837,0.21052631578947367,0.7166666666666667,0.10526,0.85149,-0.05612,0.10526315789473684,0.14851485148514854
Xgboost,32,0.66898,0.66258,0.5454545454545454,0.8113207547169812,0.47368,0.85149,0.34061,0.47368421052631576,0.14851485148514854
RandomForestClassifier,33,0.59047,0.58533,0.4782608695652174,0.7672413793103449,0.28947,0.88119,0.20469,0.2894736842105263,0.1188118811881188
DecisionTree,33,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,33,0.63723,0.63132,0.5,0.794392523364486,0.42105,0.84158,0.27806,0.42105263157894735,0.15841584158415845
OneClassSVM,33,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,33,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,33,0.50179,0.50795,0.2916666666666667,0.7304347826086957,0.18421,0.83168,0.01874,0.18421052631578946,0.16831683168316836
Xgboost,33,0.66898,0.66258,0.5454545454545454,0.8113207547169812,0.47368,0.85149,0.34061,0.47368421052631576,0.14851485148514854
RandomForestClassifier,34,0.59904,0.5951,0.4375,0.7757009345794392,0.36842,0.82178,0.20137,0.3684210526315789,0.17821782178217827
DecisionTree,34,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,34,0.63115,0.62637,0.48484848484848486,0.7924528301886793,0.42105,0.83168,0.26473,0.42105263157894735,0.16831683168316836
OneClassSVM,34,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,34,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,34,0.50357,0.50456,0.28125,0.7289719626168224,0.23684,0.77228,0.00965,0.23684210526315788,0.2277227722772277
Xgboost,34,0.61223,0.60826,0.45454545454545453,0.7830188679245284,0.39474,0.82178,0.2268,0.39473684210526316,0.17821782178217827
RandomForestClassifier,35,0.60845,0.60175,0.48148148148148145,0.7767857142857143,0.34211,0.86139,0.22925,0.34210526315789475,0.13861386138613863
DecisionTree,35,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,35,0.63115,0.62637,0.48484848484848486,0.7924528301886793,0.42105,0.83168,0.26473,0.42105263157894735,0.16831683168316836
OneClassSVM,35,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,35,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,35,0.51116,0.51785,0.3181818181818182,0.7350427350427351,0.18421,0.85149,0.04359,0.18421052631578946,0.14851485148514854
Xgboost,35,0.66898,0.66258,0.5454545454545454,0.8113207547169812,0.47368,0.85149,0.34061,0.47368421052631576,0.14851485148514854
RandomForestClassifier,36,0.60481,0.60005,0.45161290322580644,0.7777777777777778,0.36842,0.83168,0.21425,0.3684210526315789,0.16831683168316836
DecisionTree,36,0.67405,0.67405,0.5263157894736842,0.8217821782178217,0.52632,0.82178,0.3481,0.5263157894736842,0.17821782178217827
KNN,36,0.63115,0.62637,0.48484848484848486,0.7924528301886793,0.42105,0.83168,0.26473,0.42105263157894735,0.16831683168316836
OneClassSVM,36,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,36,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,36,0.44841,0.47512,0.1875,0.7154471544715447,0.07895,0.87129,-0.0695,0.07894736842105263,0.12871287128712872
Xgboost,36,0.66905,0.65933,0.5666666666666667,0.8073394495412844,0.44737,0.87129,0.34522,0.4473684210526316,0.12871287128712872
RandomForestClassifier,37,0.58276,0.57869,0.42857142857142855,0.7657657657657657,0.31579,0.84158,0.17488,0.3157894736842105,0.15841584158415845
DecisionTree,37,0.69512,0.70362,0.5348837209302325,0.84375,0.60526,0.80198,0.39268,0.6052631578947368,0.19801980198019797
KNN,37,0.63115,0.62637,0.48484848484848486,0.7924528301886793,0.42105,0.83168,0.26473,0.42105263157894735,0.16831683168316836
OneClassSVM,37,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,37,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,37,0.52069,0.52775,0.35,0.7394957983193278,0.18421,0.87129,0.07048,0.18421052631578946,0.12871287128712872
Xgboost,37,0.66905,0.65933,0.5666666666666667,0.8073394495412844,0.44737,0.87129,0.34522,0.4473684210526316,0.12871287128712872
RandomForestClassifier,38,0.60845,0.60175,0.48148148148148145,0.7767857142857143,0.34211,0.86139,0.22925,0.34210526315789475,0.13861386138613863
DecisionTree,38,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,38,0.62409,0.61816,0.4838709677419355,0.7870370370370371,0.39474,0.84158,0.25302,0.39473684210526316,0.15841584158415845
OneClassSVM,38,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,38,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,38,0.50805,0.5112,0.2962962962962963,0.7321428571428571,0.21053,0.81188,0.02524,0.21052631578947367,0.18811881188118806
Xgboost,38,0.64974,0.65099,0.48717948717948717,0.81,0.5,0.80198,0.29957,0.5,0.19801980198019797
RandomForestClassifier,39,0.59687,0.59184,0.4482758620689655,0.7727272727272727,0.34211,0.84158,0.20148,0.34210526315789475,0.15841584158415845
DecisionTree,39,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,39,0.64337,0.63627,0.5161290322580645,0.7962962962962963,0.42105,0.85149,0.2918,0.42105263157894735,0.14851485148514854
OneClassSVM,39,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,39,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,39,0.48315,0.48463,0.2553191489361702,0.717391304347826,0.31579,0.65347,-0.02897,0.3157894736842105,0.3465346534653465
Xgboost,39,0.70535,0.70206,0.5833333333333334,0.8349514563106796,0.55263,0.85149,0.41114,0.5526315789473685,0.14851485148514854
RandomForestClassifier,40,0.59904,0.5951,0.4375,0.7757009345794392,0.36842,0.82178,0.20137,0.3684210526315789,0.17821782178217827
DecisionTree,40,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,40,0.63115,0.62637,0.48484848484848486,0.7924528301886793,0.42105,0.83168,0.26473,0.42105263157894735,0.16831683168316836
OneClassSVM,40,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,40,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,40,0.42984,0.45036,0.14285714285714285,0.7033898305084746,0.07895,0.82178,-0.12354,0.07894736842105263,0.17821782178217827
Xgboost,40,0.6821,0.66923,0.6071428571428571,0.8108108108108109,0.44737,0.89109,0.37611,0.4473684210526316,0.1089108910891089
RandomForestClassifier,41,0.60845,0.60175,0.48148148148148145,0.7767857142857143,0.34211,0.86139,0.22925,0.34210526315789475,0.13861386138613863
DecisionTree,41,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,41,0.63115,0.62637,0.48484848484848486,0.7924528301886793,0.42105,0.83168,0.26473,0.42105263157894735,0.16831683168316836
OneClassSVM,41,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,41,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,41,0.54034,0.54755,0.4375,0.7479674796747967,0.18421,0.91089,0.13281,0.18421052631578946,0.08910891089108908
Xgboost,41,0.66141,0.66415,0.5,0.8181818181818182,0.52632,0.80198,0.3232,0.5263157894736842,0.19801980198019797
RandomForestClassifier,42,0.64083,0.62976,0.56,0.7894736842105263,0.36842,0.89109,0.30115,0.3684210526315789,0.1089108910891089
DecisionTree,42,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,42,0.62409,0.61816,0.4838709677419355,0.7870370370370371,0.39474,0.84158,0.25302,0.39473684210526316,0.15841584158415845
OneClassSVM,42,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,42,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,42,0.50179,0.50795,0.2916666666666667,0.7304347826086957,0.18421,0.83168,0.01874,0.18421052631578946,0.16831683168316836
Xgboost,42,0.68694,0.68395,0.5555555555555556,0.8252427184466019,0.52632,0.84158,0.37429,0.5263157894736842,0.15841584158415845
RandomForestClassifier,43,0.60845,0.60175,0.48148148148148145,0.7767857142857143,0.34211,0.86139,0.22925,0.34210526315789475,0.13861386138613863
DecisionTree,43,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,43,0.62409,0.61816,0.4838709677419355,0.7870370370370371,0.39474,0.84158,0.25302,0.39473684210526316,0.15841584158415845
OneClassSVM,43,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,43,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,43,0.46091,0.46339,0.21212121212121213,0.7075471698113207,0.18421,0.74257,-0.07669,0.18421052631578946,0.25742574257425743
Xgboost,43,0.70535,0.70206,0.5833333333333334,0.8349514563106796,0.55263,0.85149,0.41114,0.5526315789473685,0.14851485148514854
RandomForestClassifier,44,0.59687,0.59184,0.4482758620689655,0.7727272727272727,0.34211,0.84158,0.20148,0.34210526315789475,0.15841584158415845
DecisionTree,44,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,44,0.62409,0.61816,0.4838709677419355,0.7870370370370371,0.39474,0.84158,0.25302,0.39473684210526316,0.15841584158415845
OneClassSVM,44,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,44,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,44,0.49001,0.50638,0.29411764705882354,0.7295081967213115,0.13158,0.88119,0.01737,0.13157894736842105,0.1188118811881188
Xgboost,44,0.65632,0.64943,0.53125,0.8037383177570093,0.44737,0.85149,0.31641,0.4473684210526316,0.14851485148514854
RandomForestClassifier,45,0.61064,0.605,0.4666666666666667,0.7798165137614679,0.36842,0.84158,0.22751,0.3684210526315789,0.15841584158415845
DecisionTree,45,0.67405,0.67405,0.5263157894736842,0.8217821782178217,0.52632,0.82178,0.3481,0.5263157894736842,0.17821782178217827
KNN,45,0.63115,0.62637,0.48484848484848486,0.7924528301886793,0.42105,0.83168,0.26473,0.42105263157894735,0.16831683168316836
OneClassSVM,45,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,45,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,45,0.48372,0.50808,0.3076923076923077,0.7301587301587301,0.10526,0.91089,0.02473,0.10526315789473684,0.08910891089108908
Xgboost,45,0.66905,0.65933,0.5666666666666667,0.8073394495412844,0.44737,0.87129,0.34522,0.4473684210526316,0.12871287128712872
RandomForestClassifier,46,0.61064,0.605,0.4666666666666667,0.7798165137614679,0.36842,0.84158,0.22751,0.3684210526315789,0.15841584158415845
DecisionTree,46,0.69512,0.70362,0.5348837209302325,0.84375,0.60526,0.80198,0.39268,0.6052631578947368,0.19801980198019797
KNN,46,0.63115,0.62637,0.48484848484848486,0.7924528301886793,0.42105,0.83168,0.26473,0.42105263157894735,0.16831683168316836
OneClassSVM,46,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,46,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,46,0.47961,0.47981,0.24324324324324326,0.7156862745098039,0.23684,0.72277,-0.04073,0.23684210526315788,0.27722772277227725
Xgboost,46,0.69872,0.69711,0.5675675675675675,0.8333333333333334,0.55263,0.84158,0.39754,0.5526315789473685,0.15841584158415845
RandomForestClassifier,47,0.6203,0.61165,0.52,0.7807017543859649,0.34211,0.88119,0.25912,0.34210526315789475,0.1188118811881188
DecisionTree,47,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,47,0.62409,0.61816,0.4838709677419355,0.7870370370370371,0.39474,0.84158,0.25302,0.39473684210526316,0.15841584158415845
OneClassSVM,47,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,47,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,47,0.46446,0.47668,0.21739130434782608,0.7155172413793104,0.13158,0.82178,-0.05594,0.13157894736842105,0.17821782178217827
Xgboost,47,0.71206,0.70701,0.6,0.8365384615384616,0.55263,0.86139,0.42513,0.5526315789473685,0.13861386138613863
RandomForestClassifier,48,0.59404,0.58859,0.46153846153846156,0.7699115044247787,0.31579,0.86139,0.2025,0.3157894736842105,0.13861386138613863
DecisionTree,48,0.67405,0.67405,0.5263157894736842,0.8217821782178217,0.52632,0.82178,0.3481,0.5263157894736842,0.17821782178217827
KNN,48,0.63115,0.62637,0.48484848484848486,0.7924528301886793,0.42105,0.83168,0.26473,0.42105263157894735,0.16831683168316836
OneClassSVM,48,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,48,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,48,0.52552,0.5327,0.3684210526315789,0.7416666666666667,0.18421,0.88119,0.08485,0.18421052631578946,0.1188118811881188
Xgboost,48,0.6879,0.68069,0.5757575757575758,0.8207547169811321,0.5,0.86139,0.37854,0.5,0.13861386138613863
RandomForestClassifier,49,0.58276,0.57869,0.42857142857142855,0.7657657657657657,0.31579,0.84158,0.17488,0.3157894736842105,0.15841584158415845
DecisionTree,49,0.60742,0.60657,0.43243243243243246,0.7843137254901961,0.42105,0.79208,0.21493,0.42105263157894735,0.20792079207920788
KNN,49,0.63115,0.62637,0.48484848484848486,0.7924528301886793,0.42105,0.83168,0.26473,0.42105263157894735,0.16831683168316836
OneClassSVM,49,0.60671,0.64904,0.4,0.8378378378378378,0.68421,0.61386,0.26626,0.6842105263157895,0.38613861386138615
LocalOutlierFactor,49,0.4272,0.43017,0.20689655172413793,0.6790123456790124,0.31579,0.54455,-0.12623,0.3157894736842105,0.4554455445544554
IsolationForest,49,0.48372,0.50808,0.3076923076923077,0.7301587301587301,0.10526,0.91089,0.02473,0.10526315789473684,0.08910891089108908
Xgboost,49,0.66141,0.66415,0.5,0.8181818181818182,0.52632,0.80198,0.3232,0.5263157894736842,0.19801980198019797
